t_wall_s,step,obs_id,x_m,y_m,vx_mps,vy_mps,speed_mps,course_deg,radius_m
133.148,1223,0,789.340,212.230,5.800,0.100,5.801,0.988,16.000
133.148,1223,1,426.340,257.770,-4.200,-0.100,4.201,181.364,14.000
133.148,1223,2,592.230,838.260,0.100,6.200,6.201,89.076,16.000
133.148,1223,3,487.770,210.660,-0.100,-5.800,5.801,269.012,16.000
133.256,1224,0,789.920,212.240,5.800,0.100,5.801,0.988,16.000
133.256,1224,1,425.920,257.760,-4.200,-0.100,4.201,181.364,14.000
133.256,1224,2,592.240,838.880,0.100,6.200,6.201,89.076,16.000
133.256,1224,3,487.760,210.080,-0.100,-5.800,5.801,269.012,16.000
133.362,1225,0,790.500,212.250,5.800,0.100,5.801,0.988,16.000
133.362,1225,1,425.500,257.750,-4.200,-0.100,4.201,181.364,14.000
133.362,1225,2,592.250,839.500,0.100,6.200,6.201,89.076,16.000
133.362,1225,3,487.750,209.500,-0.100,-5.800,5.801,269.012,16.000
133.471,1226,0,791.080,212.260,5.800,0.100,5.801,0.988,16.000
133.471,1226,1,425.080,257.740,-4.200,-0.100,4.201,181.364,14.000
133.471,1226,2,592.260,840.120,0.100,6.200,6.201,89.076,16.000
133.471,1226,3,487.740,208.920,-0.100,-5.800,5.801,269.012,16.000
133.579,1227,0,791.660,212.270,5.800,0.100,5.801,0.988,16.000
133.579,1227,1,424.660,257.730,-4.200,-0.100,4.201,181.364,14.000
133.579,1227,2,592.270,840.740,0.100,6.200,6.201,89.076,16.000
133.579,1227,3,487.730,208.340,-0.100,-5.800,5.801,269.012,16.000
133.689,1228,0,792.240,212.280,5.800,0.100,5.801,0.988,16.000
133.689,1228,1,424.240,257.720,-4.200,-0.100,4.201,181.364,14.000
133.689,1228,2,592.280,841.360,0.100,6.200,6.201,89.076,16.000
133.689,1228,3,487.720,207.760,-0.100,-5.800,5.801,269.012,16.000
133.798,1229,0,792.820,212.290,5.800,0.100,5.801,0.988,16.000
133.798,1229,1,423.820,257.710,-4.200,-0.100,4.201,181.364,14.000
133.798,1229,2,592.290,841.980,0.100,6.200,6.201,89.076,16.000
133.798,1229,3,487.710,207.180,-0.100,-5.800,5.801,269.012,16.000
133.907,1230,0,793.400,212.300,5.800,0.100,5.801,0.988,16.000
133.907,1230,1,423.400,257.700,-4.200,-0.100,4.201,181.364,14.000
133.907,1230,2,592.300,842.600,0.100,6.200,6.201,89.076,16.000
133.907,1230,3,487.700,206.600,-0.100,-5.800,5.801,269.012,16.000
134.016,1231,0,793.980,212.310,5.800,0.100,5.801,0.988,16.000
134.016,1231,1,422.980,257.690,-4.200,-0.100,4.201,181.364,14.000
134.016,1231,2,592.310,843.220,0.100,6.200,6.201,89.076,16.000
134.016,1231,3,487.690,206.020,-0.100,-5.800,5.801,269.012,16.000
134.125,1232,0,794.560,212.320,5.800,0.100,5.801,0.988,16.000
134.125,1232,1,422.560,257.680,-4.200,-0.100,4.201,181.364,14.000
134.125,1232,2,592.320,843.840,0.100,6.200,6.201,89.076,16.000
134.125,1232,3,487.680,205.440,-0.100,-5.800,5.801,269.012,16.000
134.233,1233,0,795.140,212.330,5.800,0.100,5.801,0.988,16.000
134.233,1233,1,422.140,257.670,-4.200,-0.100,4.201,181.364,14.000
134.233,1233,2,592.330,844.460,0.100,6.200,6.201,89.076,16.000
134.233,1233,3,487.670,204.860,-0.100,-5.800,5.801,269.012,16.000
134.341,1234,0,795.720,212.340,5.800,0.100,5.801,0.988,16.000
134.341,1234,1,421.720,257.660,-4.200,-0.100,4.201,181.364,14.000
134.341,1234,2,592.340,845.080,0.100,6.200,6.201,89.076,16.000
134.341,1234,3,487.660,204.280,-0.100,-5.800,5.801,269.012,16.000
134.450,1235,0,796.300,212.350,5.800,0.100,5.801,0.988,16.000
134.450,1235,1,421.300,257.650,-4.200,-0.100,4.201,181.364,14.000
134.450,1235,2,592.350,845.700,0.100,6.200,6.201,89.076,16.000
134.450,1235,3,487.650,203.700,-0.100,-5.800,5.801,269.012,16.000
134.559,1236,0,796.880,212.360,5.800,0.100,5.801,0.988,16.000
134.559,1236,1,420.880,257.640,-4.200,-0.100,4.201,181.364,14.000
134.559,1236,2,592.360,846.320,0.100,6.200,6.201,89.076,16.000
134.559,1236,3,487.640,203.120,-0.100,-5.800,5.801,269.012,16.000
134.668,1237,0,797.460,212.370,5.800,0.100,5.801,0.988,16.000
134.668,1237,1,420.460,257.630,-4.200,-0.100,4.201,181.364,14.000
134.668,1237,2,592.370,846.940,0.100,6.200,6.201,89.076,16.000
134.668,1237,3,487.630,202.540,-0.100,-5.800,5.801,269.012,16.000
134.778,1238,0,798.040,212.380,5.800,0.100,5.801,0.988,16.000
134.778,1238,1,420.040,257.620,-4.200,-0.100,4.201,181.364,14.000
134.778,1238,2,592.380,847.560,0.100,6.200,6.201,89.076,16.000
134.778,1238,3,487.620,201.960,-0.100,-5.800,5.801,269.012,16.000
134.887,1239,0,798.620,212.390,5.800,0.100,5.801,0.988,16.000
134.887,1239,1,419.620,257.610,-4.200,-0.100,4.201,181.364,14.000
134.887,1239,2,592.390,848.180,0.100,6.200,6.201,89.076,16.000
134.887,1239,3,487.610,201.380,-0.100,-5.800,5.801,269.012,16.000
134.995,1240,0,799.200,212.400,5.800,0.100,5.801,0.988,16.000
134.995,1240,1,419.200,257.600,-4.200,-0.100,4.201,181.364,14.000
134.995,1240,2,592.400,848.800,0.100,6.200,6.201,89.076,16.000
134.995,1240,3,487.600,200.800,-0.100,-5.800,5.801,269.012,16.000
135.103,1241,0,799.780,212.410,5.800,0.100,5.801,0.988,16.000
135.103,1241,1,418.780,257.590,-4.200,-0.100,4.201,181.364,14.000
135.103,1241,2,592.410,849.420,0.100,6.200,6.201,89.076,16.000
135.103,1241,3,487.590,200.220,-0.100,-5.800,5.801,269.012,16.000
135.212,1242,0,800.360,212.420,5.800,0.100,5.801,0.988,16.000
135.212,1242,1,418.360,257.580,-4.200,-0.100,4.201,181.364,14.000
135.212,1242,2,592.420,850.040,0.100,6.200,6.201,89.076,16.000
135.212,1242,3,487.580,199.640,-0.100,-5.800,5.801,269.012,16.000
135.322,1243,0,800.940,212.430,5.800,0.100,5.801,0.988,16.000
135.322,1243,1,417.940,257.570,-4.200,-0.100,4.201,181.364,14.000
135.322,1243,2,592.430,850.660,0.100,6.200,6.201,89.076,16.000
135.322,1243,3,487.570,199.060,-0.100,-5.800,5.801,269.012,16.000
135.430,1244,0,801.520,212.440,5.800,0.100,5.801,0.988,16.000
135.430,1244,1,417.520,257.560,-4.200,-0.100,4.201,181.364,14.000
135.430,1244,2,592.440,851.280,0.100,6.200,6.201,89.076,16.000
135.430,1244,3,487.560,198.480,-0.100,-5.800,5.801,269.012,16.000
135.539,1245,0,802.100,212.450,5.800,0.100,5.801,0.988,16.000
135.539,1245,1,417.100,257.550,-4.200,-0.100,4.201,181.364,14.000
135.539,1245,2,592.450,851.900,0.100,6.200,6.201,89.076,16.000
135.539,1245,3,487.550,197.900,-0.100,-5.800,5.801,269.012,16.000
135.649,1246,0,802.680,212.460,5.800,0.100,5.801,0.988,16.000
135.649,1246,1,416.680,257.540,-4.200,-0.100,4.201,181.364,14.000
135.649,1246,2,592.460,852.520,0.100,6.200,6.201,89.076,16.000
135.649,1246,3,487.540,197.320,-0.100,-5.800,5.801,269.012,16.000
135.757,1247,0,803.260,212.470,5.800,0.100,5.801,0.988,16.000
135.757,1247,1,416.260,257.530,-4.200,-0.100,4.201,181.364,14.000
135.757,1247,2,592.470,853.140,0.100,6.200,6.201,89.076,16.000
135.757,1247,3,487.530,196.740,-0.100,-5.800,5.801,269.012,16.000
135.867,1248,0,803.840,212.480,5.800,0.100,5.801,0.988,16.000
135.867,1248,1,415.840,257.520,-4.200,-0.100,4.201,181.364,14.000
135.867,1248,2,592.480,853.760,0.100,6.200,6.201,89.076,16.000
135.867,1248,3,487.520,196.160,-0.100,-5.800,5.801,269.012,16.000
135.975,1249,0,804.420,212.490,5.800,0.100,5.801,0.988,16.000
135.975,1249,1,415.420,257.510,-4.200,-0.100,4.201,181.364,14.000
135.975,1249,2,592.490,854.380,0.100,6.200,6.201,89.076,16.000
135.975,1249,3,487.510,195.580,-0.100,-5.800,5.801,269.012,16.000
136.083,1250,0,805.000,212.500,5.800,0.100,5.801,0.988,16.000
136.083,1250,1,415.000,257.500,-4.200,-0.100,4.201,181.364,14.000
136.083,1250,2,592.500,855.000,0.100,6.200,6.201,89.076,16.000
136.083,1250,3,487.500,195.000,-0.100,-5.800,5.801,269.012,16.000
136.191,1251,0,805.580,212.510,5.800,0.100,5.801,0.988,16.000
136.191,1251,1,414.580,257.490,-4.200,-0.100,4.201,181.364,14.000
136.191,1251,2,592.510,855.620,0.100,6.200,6.201,89.076,16.000
136.191,1251,3,487.490,194.420,-0.100,-5.800,5.801,269.012,16.000
136.300,1252,0,806.160,212.520,5.800,0.100,5.801,0.988,16.000
136.300,1252,1,414.160,257.480,-4.200,-0.100,4.201,181.364,14.000
136.300,1252,2,592.520,856.240,0.100,6.200,6.201,89.076,16.000
136.300,1252,3,487.480,193.840,-0.100,-5.800,5.801,269.012,16.000
136.411,1253,0,806.740,212.530,5.800,0.100,5.801,0.988,16.000
136.411,1253,1,413.740,257.470,-4.200,-0.100,4.201,181.364,14.000
136.411,1253,2,592.530,856.860,0.100,6.200,6.201,89.076,16.000
136.411,1253,3,487.470,193.260,-0.100,-5.800,5.801,269.012,16.000
136.519,1254,0,807.320,212.540,5.800,0.100,5.801,0.988,16.000
136.519,1254,1,413.320,257.460,-4.200,-0.100,4.201,181.364,14.000
136.519,1254,2,592.540,857.480,0.100,6.200,6.201,89.076,16.000
136.519,1254,3,487.460,192.680,-0.100,-5.800,5.801,269.012,16.000
136.627,1255,0,807.900,212.550,5.800,0.100,5.801,0.988,16.000
136.627,1255,1,412.900,257.450,-4.200,-0.100,4.201,181.364,14.000
136.627,1255,2,592.550,858.100,0.100,6.200,6.201,89.076,16.000
136.627,1255,3,487.450,192.100,-0.100,-5.800,5.801,269.012,16.000
136.735,1256,0,808.480,212.560,5.800,0.100,5.801,0.988,16.000
136.735,1256,1,412.480,257.440,-4.200,-0.100,4.201,181.364,14.000
136.735,1256,2,592.560,858.720,0.100,6.200,6.201,89.076,16.000
136.735,1256,3,487.440,191.520,-0.100,-5.800,5.801,269.012,16.000
136.843,1257,0,809.060,212.570,5.800,0.100,5.801,0.988,16.000
136.843,1257,1,412.060,257.430,-4.200,-0.100,4.201,181.364,14.000
136.843,1257,2,592.570,859.340,0.100,6.200,6.201,89.076,16.000
136.843,1257,3,487.430,190.940,-0.100,-5.800,5.801,269.012,16.000
136.952,1258,0,809.640,212.580,5.800,0.100,5.801,0.988,16.000
136.952,1258,1,411.640,257.420,-4.200,-0.100,4.201,181.364,14.000
136.952,1258,2,592.580,859.960,0.100,6.200,6.201,89.076,16.000
136.952,1258,3,487.420,190.360,-0.100,-5.800,5.801,269.012,16.000
137.060,1259,0,810.220,212.590,5.800,0.100,5.801,0.988,16.000
137.060,1259,1,411.220,257.410,-4.200,-0.100,4.201,181.364,14.000
137.060,1259,2,592.590,860.580,0.100,6.200,6.201,89.076,16.000
137.060,1259,3,487.410,189.780,-0.100,-5.800,5.801,269.012,16.000
137.169,1260,0,810.800,212.600,5.800,0.100,5.801,0.988,16.000
137.169,1260,1,410.800,257.400,-4.200,-0.100,4.201,181.364,14.000
137.169,1260,2,592.600,861.200,0.100,6.200,6.201,89.076,16.000
137.169,1260,3,487.400,189.200,-0.100,-5.800,5.801,269.012,16.000
137.279,1261,0,811.380,212.610,5.800,0.100,5.801,0.988,16.000
137.279,1261,1,410.380,257.390,-4.200,-0.100,4.201,181.364,14.000
137.279,1261,2,592.610,861.820,0.100,6.200,6.201,89.076,16.000
137.279,1261,3,487.390,188.620,-0.100,-5.800,5.801,269.012,16.000
137.388,1262,0,811.960,212.620,5.800,0.100,5.801,0.988,16.000
137.388,1262,1,409.960,257.380,-4.200,-0.100,4.201,181.364,14.000
137.388,1262,2,592.620,862.440,0.100,6.200,6.201,89.076,16.000
137.388,1262,3,487.380,188.040,-0.100,-5.800,5.801,269.012,16.000
137.497,1263,0,812.540,212.630,5.800,0.100,5.801,0.988,16.000
137.497,1263,1,409.540,257.370,-4.200,-0.100,4.201,181.364,14.000
137.497,1263,2,592.630,863.060,0.100,6.200,6.201,89.076,16.000
137.497,1263,3,487.370,187.460,-0.100,-5.800,5.801,269.012,16.000
137.608,1264,0,813.120,212.640,5.800,0.100,5.801,0.988,16.000
137.608,1264,1,409.120,257.360,-4.200,-0.100,4.201,181.364,14.000
137.608,1264,2,592.640,863.680,0.100,6.200,6.201,89.076,16.000
137.608,1264,3,487.360,186.880,-0.100,-5.800,5.801,269.012,16.000
137.718,1265,0,813.700,212.650,5.800,0.100,5.801,0.988,16.000
137.718,1265,1,408.700,257.350,-4.200,-0.100,4.201,181.364,14.000
137.718,1265,2,592.650,864.300,0.100,6.200,6.201,89.076,16.000
137.718,1265,3,487.350,186.300,-0.100,-5.800,5.801,269.012,16.000
137.826,1266,0,814.280,212.660,5.800,0.100,5.801,0.988,16.000
137.826,1266,1,408.280,257.340,-4.200,-0.100,4.201,181.364,14.000
137.826,1266,2,592.660,864.920,0.100,6.200,6.201,89.076,16.000
137.826,1266,3,487.340,185.720,-0.100,-5.800,5.801,269.012,16.000
137.936,1267,0,814.860,212.670,5.800,0.100,5.801,0.988,16.000
137.936,1267,1,407.860,257.330,-4.200,-0.100,4.201,181.364,14.000
137.936,1267,2,592.670,865.540,0.100,6.200,6.201,89.076,16.000
137.936,1267,3,487.330,185.140,-0.100,-5.800,5.801,269.012,16.000
138.045,1268,0,815.440,212.680,5.800,0.100,5.801,0.988,16.000
138.045,1268,1,407.440,257.320,-4.200,-0.100,4.201,181.364,14.000
138.045,1268,2,592.680,866.160,0.100,6.200,6.201,89.076,16.000
138.045,1268,3,487.320,184.560,-0.100,-5.800,5.801,269.012,16.000
138.153,1269,0,816.020,212.690,5.800,0.100,5.801,0.988,16.000
138.153,1269,1,407.020,257.310,-4.200,-0.100,4.201,181.364,14.000
138.153,1269,2,592.690,866.780,0.100,6.200,6.201,89.076,16.000
138.153,1269,3,487.310,183.980,-0.100,-5.800,5.801,269.012,16.000
138.260,1270,0,816.600,212.700,5.800,0.100,5.801,0.988,16.000
138.260,1270,1,406.600,257.300,-4.200,-0.100,4.201,181.364,14.000
138.260,1270,2,592.700,867.400,0.100,6.200,6.201,89.076,16.000
138.260,1270,3,487.300,183.400,-0.100,-5.800,5.801,269.012,16.000
138.370,1271,0,817.180,212.710,5.800,0.100,5.801,0.988,16.000
138.370,1271,1,406.180,257.290,-4.200,-0.100,4.201,181.364,14.000
138.370,1271,2,592.710,868.020,0.100,6.200,6.201,89.076,16.000
138.370,1271,3,487.290,182.820,-0.100,-5.800,5.801,269.012,16.000
138.480,1272,0,817.760,212.720,5.800,0.100,5.801,0.988,16.000
138.480,1272,1,405.760,257.280,-4.200,-0.100,4.201,181.364,14.000
138.480,1272,2,592.720,868.640,0.100,6.200,6.201,89.076,16.000
138.480,1272,3,487.280,182.240,-0.100,-5.800,5.801,269.012,16.000
138.589,1273,0,818.340,212.730,5.800,0.100,5.801,0.988,16.000
138.589,1273,1,405.340,257.270,-4.200,-0.100,4.201,181.364,14.000
138.589,1273,2,592.730,869.260,0.100,6.200,6.201,89.076,16.000
138.589,1273,3,487.270,181.660,-0.100,-5.800,5.801,269.012,16.000
138.698,1274,0,818.920,212.740,5.800,0.100,5.801,0.988,16.000
138.698,1274,1,404.920,257.260,-4.200,-0.100,4.201,181.364,14.000
138.698,1274,2,592.740,869.880,0.100,6.200,6.201,89.076,16.000
138.698,1274,3,487.260,181.080,-0.100,-5.800,5.801,269.012,16.000
138.807,1275,0,819.500,212.750,5.800,0.100,5.801,0.988,16.000
138.807,1275,1,404.500,257.250,-4.200,-0.100,4.201,181.364,14.000
138.807,1275,2,592.750,870.500,0.100,6.200,6.201,89.076,16.000
138.807,1275,3,487.250,180.500,-0.100,-5.800,5.801,269.012,16.000
138.915,1276,0,820.080,212.760,5.800,0.100,5.801,0.988,16.000
138.915,1276,1,404.080,257.240,-4.200,-0.100,4.201,181.364,14.000
138.915,1276,2,592.760,871.120,0.100,6.200,6.201,89.076,16.000
138.915,1276,3,487.240,179.920,-0.100,-5.800,5.801,269.012,16.000
139.023,1277,0,820.660,212.770,5.800,0.100,5.801,0.988,16.000
139.023,1277,1,403.660,257.230,-4.200,-0.100,4.201,181.364,14.000
139.023,1277,2,592.770,871.740,0.100,6.200,6.201,89.076,16.000
139.023,1277,3,487.230,179.340,-0.100,-5.800,5.801,269.012,16.000
139.132,1278,0,821.240,212.780,5.800,0.100,5.801,0.988,16.000
139.132,1278,1,403.240,257.220,-4.200,-0.100,4.201,181.364,14.000
139.132,1278,2,592.780,872.360,0.100,6.200,6.201,89.076,16.000
139.132,1278,3,487.220,178.760,-0.100,-5.800,5.801,269.012,16.000
139.241,1279,0,821.820,212.790,5.800,0.100,5.801,0.988,16.000
139.241,1279,1,402.820,257.210,-4.200,-0.100,4.201,181.364,14.000
139.241,1279,2,592.790,872.980,0.100,6.200,6.201,89.076,16.000
139.241,1279,3,487.210,178.180,-0.100,-5.800,5.801,269.012,16.000
139.350,1280,0,822.400,212.800,5.800,0.100,5.801,0.988,16.000
139.350,1280,1,402.400,257.200,-4.200,-0.100,4.201,181.364,14.000
139.350,1280,2,592.800,873.600,0.100,6.200,6.201,89.076,16.000
139.350,1280,3,487.200,177.600,-0.100,-5.800,5.801,269.012,16.000
139.458,1281,0,822.980,212.810,5.800,0.100,5.801,0.988,16.000
139.458,1281,1,401.980,257.190,-4.200,-0.100,4.201,181.364,14.000
139.458,1281,2,592.810,874.220,0.100,6.200,6.201,89.076,16.000
139.458,1281,3,487.190,177.020,-0.100,-5.800,5.801,269.012,16.000
139.567,1282,0,823.560,212.820,5.800,0.100,5.801,0.988,16.000
139.567,1282,1,401.560,257.180,-4.200,-0.100,4.201,181.364,14.000
139.567,1282,2,592.820,874.840,0.100,6.200,6.201,89.076,16.000
139.567,1282,3,487.180,176.440,-0.100,-5.800,5.801,269.012,16.000
139.676,1283,0,824.140,212.830,5.800,0.100,5.801,0.988,16.000
139.676,1283,1,401.140,257.170,-4.200,-0.100,4.201,181.364,14.000
139.676,1283,2,592.830,875.460,0.100,6.200,6.201,89.076,16.000
139.676,1283,3,487.170,175.860,-0.100,-5.800,5.801,269.012,16.000
139.784,1284,0,824.720,212.840,5.800,0.100,5.801,0.988,16.000
139.784,1284,1,400.720,257.160,-4.200,-0.100,4.201,181.364,14.000
139.784,1284,2,592.840,876.080,0.100,6.200,6.201,89.076,16.000
139.784,1284,3,487.160,175.280,-0.100,-5.800,5.801,269.012,16.000
139.891,1285,0,825.300,212.850,5.800,0.100,5.801,0.988,16.000
139.891,1285,1,400.300,257.150,-4.200,-0.100,4.201,181.364,14.000
139.891,1285,2,592.850,876.700,0.100,6.200,6.201,89.076,16.000
139.891,1285,3,487.150,174.700,-0.100,-5.800,5.801,269.012,16.000
140.000,1286,0,825.880,212.860,5.800,0.100,5.801,0.988,16.000
140.000,1286,1,399.880,257.140,-4.200,-0.100,4.201,181.364,14.000
140.000,1286,2,592.860,877.320,0.100,6.200,6.201,89.076,16.000
140.000,1286,3,487.140,174.120,-0.100,-5.800,5.801,269.012,16.000
140.109,1287,0,826.460,212.870,5.800,0.100,5.801,0.988,16.000
140.109,1287,1,399.460,257.130,-4.200,-0.100,4.201,181.364,14.000
140.109,1287,2,592.870,877.940,0.100,6.200,6.201,89.076,16.000
140.109,1287,3,487.130,173.540,-0.100,-5.800,5.801,269.012,16.000
140.218,1288,0,827.040,212.880,5.800,0.100,5.801,0.988,16.000
140.218,1288,1,399.040,257.120,-4.200,-0.100,4.201,181.364,14.000
140.218,1288,2,592.880,878.560,0.100,6.200,6.201,89.076,16.000
140.218,1288,3,487.120,172.960,-0.100,-5.800,5.801,269.012,16.000
140.328,1289,0,827.620,212.890,5.800,0.100,5.801,0.988,16.000
140.328,1289,1,398.620,257.110,-4.200,-0.100,4.201,181.364,14.000
140.328,1289,2,592.890,879.180,0.100,6.200,6.201,89.076,16.000
140.328,1289,3,487.110,172.380,-0.100,-5.800,5.801,269.012,16.000
140.436,1290,0,828.200,212.900,5.800,0.100,5.801,0.988,16.000
140.436,1290,1,398.200,257.100,-4.200,-0.100,4.201,181.364,14.000
140.436,1290,2,592.900,879.800,0.100,6.200,6.201,89.076,16.000
140.436,1290,3,487.100,171.800,-0.100,-5.800,5.801,269.012,16.000
140.545,1291,0,828.780,212.910,5.800,0.100,5.801,0.988,16.000
140.545,1291,1,397.780,257.090,-4.200,-0.100,4.201,181.364,14.000
140.545,1291,2,592.910,880.420,0.100,6.200,6.201,89.076,16.000
140.545,1291,3,487.090,171.220,-0.100,-5.800,5.801,269.012,16.000
140.653,1292,0,829.360,212.920,5.800,0.100,5.801,0.988,16.000
140.653,1292,1,397.360,257.080,-4.200,-0.100,4.201,181.364,14.000
140.653,1292,2,592.920,881.040,0.100,6.200,6.201,89.076,16.000
140.653,1292,3,487.080,170.640,-0.100,-5.800,5.801,269.012,16.000
140.763,1293,0,829.940,212.930,5.800,0.100,5.801,0.988,16.000
140.763,1293,1,396.940,257.070,-4.200,-0.100,4.201,181.364,14.000
140.763,1293,2,592.930,881.660,0.100,6.200,6.201,89.076,16.000
140.763,1293,3,487.070,170.060,-0.100,-5.800,5.801,269.012,16.000
140.873,1294,0,830.520,212.940,5.800,0.100,5.801,0.988,16.000
140.873,1294,1,396.520,257.060,-4.200,-0.100,4.201,181.364,14.000
140.873,1294,2,592.940,882.280,0.100,6.200,6.201,89.076,16.000
140.873,1294,3,487.060,169.480,-0.100,-5.800,5.801,269.012,16.000
140.981,1295,0,831.100,212.950,5.800,0.100,5.801,0.988,16.000
140.981,1295,1,396.100,257.050,-4.200,-0.100,4.201,181.364,14.000
140.981,1295,2,592.950,882.900,0.100,6.200,6.201,89.076,16.000
140.981,1295,3,487.050,168.900,-0.100,-5.800,5.801,269.012,16.000
141.090,1296,0,831.680,212.960,5.800,0.100,5.801,0.988,16.000
141.090,1296,1,395.680,257.040,-4.200,-0.100,4.201,181.364,14.000
141.090,1296,2,592.960,883.520,0.100,6.200,6.201,89.076,16.000
141.090,1296,3,487.040,168.320,-0.100,-5.800,5.801,269.012,16.000
141.200,1297,0,832.260,212.970,5.800,0.100,5.801,0.988,16.000
141.200,1297,1,395.260,257.030,-4.200,-0.100,4.201,181.364,14.000
141.200,1297,2,592.970,884.140,0.100,6.200,6.201,89.076,16.000
141.200,1297,3,487.030,167.740,-0.100,-5.800,5.801,269.012,16.000
141.307,1298,0,832.840,212.980,5.800,0.100,5.801,0.988,16.000
141.307,1298,1,394.840,257.020,-4.200,-0.100,4.201,181.364,14.000
141.307,1298,2,592.980,884.760,0.100,6.200,6.201,89.076,16.000
141.307,1298,3,487.020,167.160,-0.100,-5.800,5.801,269.012,16.000
141.416,1299,0,833.420,212.990,5.800,0.100,5.801,0.988,16.000
141.416,1299,1,394.420,257.010,-4.200,-0.100,4.201,181.364,14.000
141.416,1299,2,592.990,885.380,0.100,6.200,6.201,89.076,16.000
141.416,1299,3,487.010,166.580,-0.100,-5.800,5.801,269.012,16.000
141.524,1300,0,834.000,213.000,5.800,0.100,5.801,0.988,16.000
141.524,1300,1,394.000,257.000,-4.200,-0.100,4.201,181.364,14.000
141.524,1300,2,593.000,886.000,0.100,6.200,6.201,89.076,16.000
141.524,1300,3,487.000,166.000,-0.100,-5.800,5.801,269.012,16.000
141.635,1301,0,834.580,213.010,5.800,0.100,5.801,0.988,16.000
141.635,1301,1,393.580,256.990,-4.200,-0.100,4.201,181.364,14.000
141.635,1301,2,593.010,886.620,0.100,6.200,6.201,89.076,16.000
141.635,1301,3,486.990,165.420,-0.100,-5.800,5.801,269.012,16.000
141.745,1302,0,835.160,213.020,5.800,0.100,5.801,0.988,16.000
141.745,1302,1,393.160,256.980,-4.200,-0.100,4.201,181.364,14.000
141.745,1302,2,593.020,887.240,0.100,6.200,6.201,89.076,16.000
141.745,1302,3,486.980,164.840,-0.100,-5.800,5.801,269.012,16.000
141.854,1303,0,835.740,213.030,5.800,0.100,5.801,0.988,16.000
141.854,1303,1,392.740,256.970,-4.200,-0.100,4.201,181.364,14.000
141.854,1303,2,593.030,887.860,0.100,6.200,6.201,89.076,16.000
141.854,1303,3,486.970,164.260,-0.100,-5.800,5.801,269.012,16.000
141.961,1304,0,836.320,213.040,5.800,0.100,5.801,0.988,16.000
141.961,1304,1,392.320,256.960,-4.200,-0.100,4.201,181.364,14.000
141.961,1304,2,593.040,888.480,0.100,6.200,6.201,89.076,16.000
141.961,1304,3,486.960,163.680,-0.100,-5.800,5.801,269.012,16.000
142.070,1305,0,836.900,213.050,5.800,0.100,5.801,0.988,16.000
142.070,1305,1,391.900,256.950,-4.200,-0.100,4.201,181.364,14.000
142.070,1305,2,593.050,889.100,0.100,6.200,6.201,89.076,16.000
142.070,1305,3,486.950,163.100,-0.100,-5.800,5.801,269.012,16.000
142.179,1306,0,837.480,213.060,5.800,0.100,5.801,0.988,16.000
142.179,1306,1,391.480,256.940,-4.200,-0.100,4.201,181.364,14.000
