t_wall_s,step,obs_id,x_m,y_m,vx_mps,vy_mps,speed_mps,course_deg,radius_m
96.719,951,1,540.580,260.490,-4.200,-0.100,4.201,181.364,14.000
96.719,951,2,589.510,669.620,0.100,6.200,6.201,89.076,16.000
96.719,951,3,490.490,368.420,-0.100,-5.800,5.801,269.012,16.000
96.820,952,0,632.160,209.520,5.800,0.100,5.801,0.988,16.000
96.820,952,1,540.160,260.480,-4.200,-0.100,4.201,181.364,14.000
96.820,952,2,589.520,670.240,0.100,6.200,6.201,89.076,16.000
96.820,952,3,490.480,367.840,-0.100,-5.800,5.801,269.012,16.000
96.921,953,0,632.740,209.530,5.800,0.100,5.801,0.988,16.000
96.921,953,1,539.740,260.470,-4.200,-0.100,4.201,181.364,14.000
96.921,953,2,589.530,670.860,0.100,6.200,6.201,89.076,16.000
96.921,953,3,490.470,367.260,-0.100,-5.800,5.801,269.012,16.000
97.022,954,0,633.320,209.540,5.800,0.100,5.801,0.988,16.000
97.022,954,1,539.320,260.460,-4.200,-0.100,4.201,181.364,14.000
97.022,954,2,589.540,671.480,0.100,6.200,6.201,89.076,16.000
97.022,954,3,490.460,366.680,-0.100,-5.800,5.801,269.012,16.000
97.124,955,0,633.900,209.550,5.800,0.100,5.801,0.988,16.000
97.124,955,1,538.900,260.450,-4.200,-0.100,4.201,181.364,14.000
97.124,955,2,589.550,672.100,0.100,6.200,6.201,89.076,16.000
97.124,955,3,490.450,366.100,-0.100,-5.800,5.801,269.012,16.000
97.224,956,0,634.480,209.560,5.800,0.100,5.801,0.988,16.000
97.224,956,1,538.480,260.440,-4.200,-0.100,4.201,181.364,14.000
97.224,956,2,589.560,672.720,0.100,6.200,6.201,89.076,16.000
97.224,956,3,490.440,365.520,-0.100,-5.800,5.801,269.012,16.000
97.325,957,0,635.060,209.570,5.800,0.100,5.801,0.988,16.000
97.325,957,1,538.060,260.430,-4.200,-0.100,4.201,181.364,14.000
97.325,957,2,589.570,673.340,0.100,6.200,6.201,89.076,16.000
97.325,957,3,490.430,364.940,-0.100,-5.800,5.801,269.012,16.000
97.425,958,0,635.640,209.580,5.800,0.100,5.801,0.988,16.000
97.425,958,1,537.640,260.420,-4.200,-0.100,4.201,181.364,14.000
97.425,958,2,589.580,673.960,0.100,6.200,6.201,89.076,16.000
97.425,958,3,490.420,364.360,-0.100,-5.800,5.801,269.012,16.000
97.525,959,0,636.220,209.590,5.800,0.100,5.801,0.988,16.000
97.525,959,1,537.220,260.410,-4.200,-0.100,4.201,181.364,14.000
97.525,959,2,589.590,674.580,0.100,6.200,6.201,89.076,16.000
97.525,959,3,490.410,363.780,-0.100,-5.800,5.801,269.012,16.000
97.626,960,0,636.800,209.600,5.800,0.100,5.801,0.988,16.000
97.626,960,1,536.800,260.400,-4.200,-0.100,4.201,181.364,14.000
97.626,960,2,589.600,675.200,0.100,6.200,6.201,89.076,16.000
97.626,960,3,490.400,363.200,-0.100,-5.800,5.801,269.012,16.000
97.726,961,0,637.380,209.610,5.800,0.100,5.801,0.988,16.000
97.726,961,1,536.380,260.390,-4.200,-0.100,4.201,181.364,14.000
97.726,961,2,589.610,675.820,0.100,6.200,6.201,89.076,16.000
97.726,961,3,490.390,362.620,-0.100,-5.800,5.801,269.012,16.000
97.827,962,0,637.960,209.620,5.800,0.100,5.801,0.988,16.000
97.827,962,1,535.960,260.380,-4.200,-0.100,4.201,181.364,14.000
97.827,962,2,589.620,676.440,0.100,6.200,6.201,89.076,16.000
97.827,962,3,490.380,362.040,-0.100,-5.800,5.801,269.012,16.000
97.927,963,0,638.540,209.630,5.800,0.100,5.801,0.988,16.000
97.927,963,1,535.540,260.370,-4.200,-0.100,4.201,181.364,14.000
97.927,963,2,589.630,677.060,0.100,6.200,6.201,89.076,16.000
97.927,963,3,490.370,361.460,-0.100,-5.800,5.801,269.012,16.000
98.027,964,0,639.120,209.640,5.800,0.100,5.801,0.988,16.000
98.027,964,1,535.120,260.360,-4.200,-0.100,4.201,181.364,14.000
98.027,964,2,589.640,677.680,0.100,6.200,6.201,89.076,16.000
98.027,964,3,490.360,360.880,-0.100,-5.800,5.801,269.012,16.000
98.128,965,0,639.700,209.650,5.800,0.100,5.801,0.988,16.000
98.128,965,1,534.700,260.350,-4.200,-0.100,4.201,181.364,14.000
98.128,965,2,589.650,678.300,0.100,6.200,6.201,89.076,16.000
98.128,965,3,490.350,360.300,-0.100,-5.800,5.801,269.012,16.000
98.228,966,0,640.280,209.660,5.800,0.100,5.801,0.988,16.000
98.228,966,1,534.280,260.340,-4.200,-0.100,4.201,181.364,14.000
98.228,966,2,589.660,678.920,0.100,6.200,6.201,89.076,16.000
98.228,966,3,490.340,359.720,-0.100,-5.800,5.801,269.012,16.000
98.329,967,0,640.860,209.670,5.800,0.100,5.801,0.988,16.000
98.329,967,1,533.860,260.330,-4.200,-0.100,4.201,181.364,14.000
98.329,967,2,589.670,679.540,0.100,6.200,6.201,89.076,16.000
98.329,967,3,490.330,359.140,-0.100,-5.800,5.801,269.012,16.000
98.430,968,0,641.440,209.680,5.800,0.100,5.801,0.988,16.000
98.430,968,1,533.440,260.320,-4.200,-0.100,4.201,181.364,14.000
98.430,968,2,589.680,680.160,0.100,6.200,6.201,89.076,16.000
98.430,968,3,490.320,358.560,-0.100,-5.800,5.801,269.012,16.000
98.531,969,0,642.020,209.690,5.800,0.100,5.801,0.988,16.000
98.531,969,1,533.020,260.310,-4.200,-0.100,4.201,181.364,14.000
98.531,969,2,589.690,680.780,0.100,6.200,6.201,89.076,16.000
98.531,969,3,490.310,357.980,-0.100,-5.800,5.801,269.012,16.000
98.632,970,0,642.600,209.700,5.800,0.100,5.801,0.988,16.000
98.632,970,1,532.600,260.300,-4.200,-0.100,4.201,181.364,14.000
98.632,970,2,589.700,681.400,0.100,6.200,6.201,89.076,16.000
98.632,970,3,490.300,357.400,-0.100,-5.800,5.801,269.012,16.000
98.733,971,0,643.180,209.710,5.800,0.100,5.801,0.988,16.000
98.733,971,1,532.180,260.290,-4.200,-0.100,4.201,181.364,14.000
98.733,971,2,589.710,682.020,0.100,6.200,6.201,89.076,16.000
98.733,971,3,490.290,356.820,-0.100,-5.800,5.801,269.012,16.000
98.834,972,0,643.760,209.720,5.800,0.100,5.801,0.988,16.000
98.834,972,1,531.760,260.280,-4.200,-0.100,4.201,181.364,14.000
98.834,972,2,589.720,682.640,0.100,6.200,6.201,89.076,16.000
98.834,972,3,490.280,356.240,-0.100,-5.800,5.801,269.012,16.000
98.934,973,0,644.340,209.730,5.800,0.100,5.801,0.988,16.000
98.934,973,1,531.340,260.270,-4.200,-0.100,4.201,181.364,14.000
98.934,973,2,589.730,683.260,0.100,6.200,6.201,89.076,16.000
98.934,973,3,490.270,355.660,-0.100,-5.800,5.801,269.012,16.000
99.035,974,0,644.920,209.740,5.800,0.100,5.801,0.988,16.000
99.035,974,1,530.920,260.260,-4.200,-0.100,4.201,181.364,14.000
99.035,974,2,589.740,683.880,0.100,6.200,6.201,89.076,16.000
99.035,974,3,490.260,355.080,-0.100,-5.800,5.801,269.012,16.000
99.137,975,0,645.500,209.750,5.800,0.100,5.801,0.988,16.000
99.137,975,1,530.500,260.250,-4.200,-0.100,4.201,181.364,14.000
99.137,975,2,589.750,684.500,0.100,6.200,6.201,89.076,16.000
99.137,975,3,490.250,354.500,-0.100,-5.800,5.801,269.012,16.000
99.238,976,0,646.080,209.760,5.800,0.100,5.801,0.988,16.000
99.238,976,1,530.080,260.240,-4.200,-0.100,4.201,181.364,14.000
99.238,976,2,589.760,685.120,0.100,6.200,6.201,89.076,16.000
99.238,976,3,490.240,353.920,-0.100,-5.800,5.801,269.012,16.000
99.339,977,0,646.660,209.770,5.800,0.100,5.801,0.988,16.000
99.339,977,1,529.660,260.230,-4.200,-0.100,4.201,181.364,14.000
99.339,977,2,589.770,685.740,0.100,6.200,6.201,89.076,16.000
99.339,977,3,490.230,353.340,-0.100,-5.800,5.801,269.012,16.000
99.439,978,0,647.240,209.780,5.800,0.100,5.801,0.988,16.000
99.439,978,1,529.240,260.220,-4.200,-0.100,4.201,181.364,14.000
99.439,978,2,589.780,686.360,0.100,6.200,6.201,89.076,16.000
99.439,978,3,490.220,352.760,-0.100,-5.800,5.801,269.012,16.000
99.540,979,0,647.820,209.790,5.800,0.100,5.801,0.988,16.000
99.540,979,1,528.820,260.210,-4.200,-0.100,4.201,181.364,14.000
99.540,979,2,589.790,686.980,0.100,6.200,6.201,89.076,16.000
99.540,979,3,490.210,352.180,-0.100,-5.800,5.801,269.012,16.000
99.640,980,0,648.400,209.800,5.800,0.100,5.801,0.988,16.000
99.640,980,1,528.400,260.200,-4.200,-0.100,4.201,181.364,14.000
99.640,980,2,589.800,687.600,0.100,6.200,6.201,89.076,16.000
99.640,980,3,490.200,351.600,-0.100,-5.800,5.801,269.012,16.000
99.741,981,0,648.980,209.810,5.800,0.100,5.801,0.988,16.000
99.741,981,1,527.980,260.190,-4.200,-0.100,4.201,181.364,14.000
99.741,981,2,589.810,688.220,0.100,6.200,6.201,89.076,16.000
99.741,981,3,490.190,351.020,-0.100,-5.800,5.801,269.012,16.000
99.842,982,0,649.560,209.820,5.800,0.100,5.801,0.988,16.000
99.842,982,1,527.560,260.180,-4.200,-0.100,4.201,181.364,14.000
99.842,982,2,589.820,688.840,0.100,6.200,6.201,89.076,16.000
99.842,982,3,490.180,350.440,-0.100,-5.800,5.801,269.012,16.000
99.943,983,0,650.140,209.830,5.800,0.100,5.801,0.988,16.000
99.943,983,1,527.140,260.170,-4.200,-0.100,4.201,181.364,14.000
99.943,983,2,589.830,689.460,0.100,6.200,6.201,89.076,16.000
99.943,983,3,490.170,349.860,-0.100,-5.800,5.801,269.012,16.000
100.043,984,0,650.720,209.840,5.800,0.100,5.801,0.988,16.000
100.043,984,1,526.720,260.160,-4.200,-0.100,4.201,181.364,14.000
100.043,984,2,589.840,690.080,0.100,6.200,6.201,89.076,16.000
100.043,984,3,490.160,349.280,-0.100,-5.800,5.801,269.012,16.000
100.144,985,0,651.300,209.850,5.800,0.100,5.801,0.988,16.000
100.144,985,1,526.300,260.150,-4.200,-0.100,4.201,181.364,14.000
100.144,985,2,589.850,690.700,0.100,6.200,6.201,89.076,16.000
100.144,985,3,490.150,348.700,-0.100,-5.800,5.801,269.012,16.000
100.244,986,0,651.880,209.860,5.800,0.100,5.801,0.988,16.000
100.244,986,1,525.880,260.140,-4.200,-0.100,4.201,181.364,14.000
100.244,986,2,589.860,691.320,0.100,6.200,6.201,89.076,16.000
100.244,986,3,490.140,348.120,-0.100,-5.800,5.801,269.012,16.000
100.344,987,0,652.460,209.870,5.800,0.100,5.801,0.988,16.000
100.344,987,1,525.460,260.130,-4.200,-0.100,4.201,181.364,14.000
100.344,987,2,589.870,691.940,0.100,6.200,6.201,89.076,16.000
100.344,987,3,490.130,347.540,-0.100,-5.800,5.801,269.012,16.000
100.445,988,0,653.040,209.880,5.800,0.100,5.801,0.988,16.000
100.445,988,1,525.040,260.120,-4.200,-0.100,4.201,181.364,14.000
100.445,988,2,589.880,692.560,0.100,6.200,6.201,89.076,16.000
100.445,988,3,490.120,346.960,-0.100,-5.800,5.801,269.012,16.000
100.546,989,0,653.620,209.890,5.800,0.100,5.801,0.988,16.000
100.546,989,1,524.620,260.110,-4.200,-0.100,4.201,181.364,14.000
100.546,989,2,589.890,693.180,0.100,6.200,6.201,89.076,16.000
100.546,989,3,490.110,346.380,-0.100,-5.800,5.801,269.012,16.000
100.647,990,0,654.200,209.900,5.800,0.100,5.801,0.988,16.000
100.647,990,1,524.200,260.100,-4.200,-0.100,4.201,181.364,14.000
100.647,990,2,589.900,693.800,0.100,6.200,6.201,89.076,16.000
100.647,990,3,490.100,345.800,-0.100,-5.800,5.801,269.012,16.000
100.748,991,0,654.780,209.910,5.800,0.100,5.801,0.988,16.000
100.748,991,1,523.780,260.090,-4.200,-0.100,4.201,181.364,14.000
100.748,991,2,589.910,694.420,0.100,6.200,6.201,89.076,16.000
100.748,991,3,490.090,345.220,-0.100,-5.800,5.801,269.012,16.000
100.848,992,0,655.360,209.920,5.800,0.100,5.801,0.988,16.000
100.848,992,1,523.360,260.080,-4.200,-0.100,4.201,181.364,14.000
100.848,992,2,589.920,695.040,0.100,6.200,6.201,89.076,16.000
100.848,992,3,490.080,344.640,-0.100,-5.800,5.801,269.012,16.000
100.948,993,0,655.940,209.930,5.800,0.100,5.801,0.988,16.000
100.948,993,1,522.940,260.070,-4.200,-0.100,4.201,181.364,14.000
100.948,993,2,589.930,695.660,0.100,6.200,6.201,89.076,16.000
100.948,993,3,490.070,344.060,-0.100,-5.800,5.801,269.012,16.000
101.049,994,0,656.520,209.940,5.800,0.100,5.801,0.988,16.000
101.049,994,1,522.520,260.060,-4.200,-0.100,4.201,181.364,14.000
101.049,994,2,589.940,696.280,0.100,6.200,6.201,89.076,16.000
101.049,994,3,490.060,343.480,-0.100,-5.800,5.801,269.012,16.000
101.151,995,0,657.100,209.950,5.800,0.100,5.801,0.988,16.000
101.151,995,1,522.100,260.050,-4.200,-0.100,4.201,181.364,14.000
101.151,995,2,589.950,696.900,0.100,6.200,6.201,89.076,16.000
101.151,995,3,490.050,342.900,-0.100,-5.800,5.801,269.012,16.000
101.252,996,0,657.680,209.960,5.800,0.100,5.801,0.988,16.000
101.252,996,1,521.680,260.040,-4.200,-0.100,4.201,181.364,14.000
101.252,996,2,589.960,697.520,0.100,6.200,6.201,89.076,16.000
101.252,996,3,490.040,342.320,-0.100,-5.800,5.801,269.012,16.000
101.353,997,0,658.260,209.970,5.800,0.100,5.801,0.988,16.000
101.353,997,1,521.260,260.030,-4.200,-0.100,4.201,181.364,14.000
101.353,997,2,589.970,698.140,0.100,6.200,6.201,89.076,16.000
101.353,997,3,490.030,341.740,-0.100,-5.800,5.801,269.012,16.000
101.454,998,0,658.840,209.980,5.800,0.100,5.801,0.988,16.000
101.454,998,1,520.840,260.020,-4.200,-0.100,4.201,181.364,14.000
101.454,998,2,589.980,698.760,0.100,6.200,6.201,89.076,16.000
101.454,998,3,490.020,341.160,-0.100,-5.800,5.801,269.012,16.000
101.555,999,0,659.420,209.990,5.800,0.100,5.801,0.988,16.000
101.555,999,1,520.420,260.010,-4.200,-0.100,4.201,181.364,14.000
101.555,999,2,589.990,699.380,0.100,6.200,6.201,89.076,16.000
101.555,999,3,490.010,340.580,-0.100,-5.800,5.801,269.012,16.000
101.656,1000,0,660.000,210.000,5.800,0.100,5.801,0.988,16.000
101.656,1000,1,520.000,260.000,-4.200,-0.100,4.201,181.364,14.000
101.656,1000,2,590.000,700.000,0.100,6.200,6.201,89.076,16.000
101.656,1000,3,490.000,340.000,-0.100,-5.800,5.801,269.012,16.000
101.757,1001,0,660.580,210.010,5.800,0.100,5.801,0.988,16.000
101.757,1001,1,519.580,259.990,-4.200,-0.100,4.201,181.364,14.000
101.757,1001,2,590.010,700.620,0.100,6.200,6.201,89.076,16.000
101.757,1001,3,489.990,339.420,-0.100,-5.800,5.801,269.012,16.000
101.858,1002,0,661.160,210.020,5.800,0.100,5.801,0.988,16.000
101.858,1002,1,519.160,259.980,-4.200,-0.100,4.201,181.364,14.000
101.858,1002,2,590.020,701.240,0.100,6.200,6.201,89.076,16.000
101.858,1002,3,489.980,338.840,-0.100,-5.800,5.801,269.012,16.000
101.959,1003,0,661.740,210.030,5.800,0.100,5.801,0.988,16.000
101.959,1003,1,518.740,259.970,-4.200,-0.100,4.201,181.364,14.000
101.959,1003,2,590.030,701.860,0.100,6.200,6.201,89.076,16.000
101.959,1003,3,489.970,338.260,-0.100,-5.800,5.801,269.012,16.000
102.060,1004,0,662.320,210.040,5.800,0.100,5.801,0.988,16.000
102.060,1004,1,518.320,259.960,-4.200,-0.100,4.201,181.364,14.000
102.060,1004,2,590.040,702.480,0.100,6.200,6.201,89.076,16.000
102.060,1004,3,489.960,337.680,-0.100,-5.800,5.801,269.012,16.000
102.161,1005,0,662.900,210.050,5.800,0.100,5.801,0.988,16.000
102.161,1005,1,517.900,259.950,-4.200,-0.100,4.201,181.364,14.000
102.161,1005,2,590.050,703.100,0.100,6.200,6.201,89.076,16.000
102.161,1005,3,489.950,337.100,-0.100,-5.800,5.801,269.012,16.000
102.261,1006,0,663.480,210.060,5.800,0.100,5.801,0.988,16.000
102.261,1006,1,517.480,259.940,-4.200,-0.100,4.201,181.364,14.000
102.261,1006,2,590.060,703.720,0.100,6.200,6.201,89.076,16.000
102.261,1006,3,489.940,336.520,-0.100,-5.800,5.801,269.012,16.000
102.362,1007,0,664.060,210.070,5.800,0.100,5.801,0.988,16.000
102.362,1007,1,517.060,259.930,-4.200,-0.100,4.201,181.364,14.000
102.362,1007,2,590.070,704.340,0.100,6.200,6.201,89.076,16.000
102.362,1007,3,489.930,335.940,-0.100,-5.800,5.801,269.012,16.000
102.462,1008,0,664.640,210.080,5.800,0.100,5.801,0.988,16.000
102.462,1008,1,516.640,259.920,-4.200,-0.100,4.201,181.364,14.000
102.462,1008,2,590.080,704.960,0.100,6.200,6.201,89.076,16.000
102.462,1008,3,489.920,335.360,-0.100,-5.800,5.801,269.012,16.000
102.563,1009,0,665.220,210.090,5.800,0.100,5.801,0.988,16.000
102.563,1009,1,516.220,259.910,-4.200,-0.100,4.201,181.364,14.000
102.563,1009,2,590.090,705.580,0.100,6.200,6.201,89.076,16.000
102.563,1009,3,489.910,334.780,-0.100,-5.800,5.801,269.012,16.000
102.664,1010,0,665.800,210.100,5.800,0.100,5.801,0.988,16.000
102.664,1010,1,515.800,259.900,-4.200,-0.100,4.201,181.364,14.000
102.664,1010,2,590.100,706.200,0.100,6.200,6.201,89.076,16.000
102.664,1010,3,489.900,334.200,-0.100,-5.800,5.801,269.012,16.000
102.764,1011,0,666.380,210.110,5.800,0.100,5.801,0.988,16.000
102.764,1011,1,515.380,259.890,-4.200,-0.100,4.201,181.364,14.000
102.764,1011,2,590.110,706.820,0.100,6.200,6.201,89.076,16.000
102.764,1011,3,489.890,333.620,-0.100,-5.800,5.801,269.012,16.000
102.865,1012,0,666.960,210.120,5.800,0.100,5.801,0.988,16.000
102.865,1012,1,514.960,259.880,-4.200,-0.100,4.201,181.364,14.000
102.865,1012,2,590.120,707.440,0.100,6.200,6.201,89.076,16.000
102.865,1012,3,489.880,333.040,-0.100,-5.800,5.801,269.012,16.000
102.966,1013,0,667.540,210.130,5.800,0.100,5.801,0.988,16.000
102.966,1013,1,514.540,259.870,-4.200,-0.100,4.201,181.364,14.000
102.966,1013,2,590.130,708.060,0.100,6.200,6.201,89.076,16.000
102.966,1013,3,489.870,332.460,-0.100,-5.800,5.801,269.012,16.000
103.067,1014,0,668.120,210.140,5.800,0.100,5.801,0.988,16.000
103.067,1014,1,514.120,259.860,-4.200,-0.100,4.201,181.364,14.000
103.067,1014,2,590.140,708.680,0.100,6.200,6.201,89.076,16.000
103.067,1014,3,489.860,331.880,-0.100,-5.800,5.801,269.012,16.000
103.168,1015,0,668.700,210.150,5.800,0.100,5.801,0.988,16.000
103.168,1015,1,513.700,259.850,-4.200,-0.100,4.201,181.364,14.000
103.168,1015,2,590.150,709.300,0.100,6.200,6.201,89.076,16.000
103.168,1015,3,489.850,331.300,-0.100,-5.800,5.801,269.012,16.000
103.269,1016,0,669.280,210.160,5.800,0.100,5.801,0.988,16.000
103.269,1016,1,513.280,259.840,-4.200,-0.100,4.201,181.364,14.000
103.269,1016,2,590.160,709.920,0.100,6.200,6.201,89.076,16.000
103.269,1016,3,489.840,330.720,-0.100,-5.800,5.801,269.012,16.000
103.369,1017,0,669.860,210.170,5.800,0.100,5.801,0.988,16.000
103.369,1017,1,512.860,259.830,-4.200,-0.100,4.201,181.364,14.000
103.369,1017,2,590.170,710.540,0.100,6.200,6.201,89.076,16.000
103.369,1017,3,489.830,330.140,-0.100,-5.800,5.801,269.012,16.000
103.470,1018,0,670.440,210.180,5.800,0.100,5.801,0.988,16.000
103.470,1018,1,512.440,259.820,-4.200,-0.100,4.201,181.364,14.000
103.470,1018,2,590.180,711.160,0.100,6.200,6.201,89.076,16.000
103.470,1018,3,489.820,329.560,-0.100,-5.800,5.801,269.012,16.000
103.572,1019,0,671.020,210.190,5.800,0.100,5.801,0.988,16.000
103.572,1019,1,512.020,259.810,-4.200,-0.100,4.201,181.364,14.000
103.572,1019,2,590.190,711.780,0.100,6.200,6.201,89.076,16.000
103.572,1019,3,489.810,328.980,-0.100,-5.800,5.801,269.012,16.000
103.673,1020,0,671.600,210.200,5.800,0.100,5.801,0.988,16.000
103.673,1020,1,511.600,259.800,-4.200,-0.100,4.201,181.364,14.000
103.673,1020,2,590.200,712.400,0.100,6.200,6.201,89.076,16.000
103.673,1020,3,489.800,328.400,-0.100,-5.800,5.801,269.012,16.000
103.774,1021,0,672.180,210.210,5.800,0.100,5.801,0.988,16.000
103.774,1021,1,511.180,259.790,-4.200,-0.100,4.201,181.364,14.000
103.774,1021,2,590.210,713.020,0.100,6.200,6.201,89.076,16.000
103.774,1021,3,489.790,327.820,-0.100,-5.800,5.801,269.012,16.000
103.875,1022,0,672.760,210.220,5.800,0.100,5.801,0.988,16.000
103.875,1022,1,510.760,259.780,-4.200,-0.100,4.201,181.364,14.000
103.875,1022,2,590.220,713.640,0.100,6.200,6.201,89.076,16.000
103.875,1022,3,489.780,327.240,-0.100,-5.800,5.801,269.012,16.000
103.976,1023,0,673.340,210.230,5.800,0.100,5.801,0.988,16.000
103.976,1023,1,510.340,259.770,-4.200,-0.100,4.201,181.364,14.000
103.976,1023,2,590.230,714.260,0.100,6.200,6.201,89.076,16.000
103.976,1023,3,489.770,326.660,-0.100,-5.800,5.801,269.012,16.000
104.077,1024,0,673.920,210.240,5.800,0.100,5.801,0.988,16.000
104.077,1024,1,509.920,259.760,-4.200,-0.100,4.201,181.364,14.000
104.077,1024,2,590.240,714.880,0.100,6.200,6.201,89.076,16.000
104.077,1024,3,489.760,326.080,-0.100,-5.800,5.801,269.012,16.000
104.178,1025,0,674.500,210.250,5.800,0.100,5.801,0.988,16.000
104.178,1025,1,509.500,259.750,-4.200,-0.100,4.201,181.364,14.000
104.178,1025,2,590.250,715.500,0.100,6.200,6.201,89.076,16.000
104.178,1025,3,489.750,325.500,-0.100,-5.800,5.801,269.012,16.000
104.279,1026,0,675.080,210.260,5.800,0.100,5.801,0.988,16.000
104.279,1026,1,509.080,259.740,-4.200,-0.100,4.201,181.364,14.000
104.279,1026,2,590.260,716.120,0.100,6.200,6.201,89.076,16.000
104.279,1026,3,489.740,324.920,-0.100,-5.800,5.801,269.012,16.000
104.379,1027,0,675.660,210.270,5.800,0.100,5.801,0.988,16.000
104.379,1027,1,508.660,259.730,-4.200,-0.100,4.201,181.364,14.000
104.379,1027,2,590.270,716.740,0.100,6.200,6.201,89.076,16.000
104.379,1027,3,489.730,324.340,-0.100,-5.800,5.801,269.012,16.000
104.480,1028,0,676.240,210.280,5.800,0.100,5.801,0.988,16.000
104.480,1028,1,508.240,259.720,-4.200,-0.100,4.201,181.364,14.000
104.480,1028,2,590.280,717.360,0.100,6.200,6.201,89.076,16.000
104.480,1028,3,489.720,323.760,-0.100,-5.800,5.801,269.012,16.000
104.580,1029,0,676.820,210.290,5.800,0.100,5.801,0.988,16.000
104.580,1029,1,507.820,259.710,-4.200,-0.100,4.201,181.364,14.000
104.580,1029,2,590.290,717.980,0.100,6.200,6.201,89.076,16.000
104.580,1029,3,489.710,323.180,-0.100,-5.800,5.801,269.012,16.000
104.681,1030,0,677.400,210.300,5.800,0.100,5.801,0.988,16.000
104.681,1030,1,507.400,259.700,-4.200,-0.100,4.201,181.364,14.000
104.681,1030,2,590.300,718.600,0.100,6.200,6.201,89.076,16.000
104.681,1030,3,489.700,322.600,-0.100,-5.800,5.801,269.012,16.000
104.781,1031,0,677.980,210.310,5.800,0.100,5.801,0.988,16.000
104.781,1031,1,506.980,259.690,-4.200,-0.100,4.201,181.364,14.000
104.781,1031,2,590.310,719.220,0.100,6.200,6.201,89.076,16.000
104.781,1031,3,489.690,322.020,-0.100,-5.800,5.801,269.012,16.000
104.882,1032,0,678.560,210.320,5.800,0.100,5.801,0.988,16.000
104.882,1032,1,506.560,259.680,-4.200,-0.100,4.201,181.364,14.000
104.882,1032,2,590.320,719.840,0.100,6.200,6.201,89.076,16.000
104.882,1032,3,489.680,321.440,-0.100,-5.800,5.801,269.012,16.000
104.983,1033,0,679.140,210.330,5.800,0.100,5.801,0.988,16.000
104.983,1033,1,506.140,259.670,-4.200,-0.100,4.201,181.364,14.000
104.983,1033,2,590.330,720.460,0.100,6.200,6.201,89.076,16.000
104.983,1033,3,489.670,320.860,-0.100,-5.800,5.801,269.012,16.000
105.084,1034,0,679.720,210.340,5.800,0.100,5.801,0.988,16.000
105.084,1034,1,505.720,259.660,-4.200,-0.100,4.201,181.364,14.000
105.084,1034,2,590.340,721.080,0.100,6.200,6.201,89.076,16.000
105.084,1034,3,489.660,320.280,-0.100,-5.800,5.801,269.012,16.000
105.185,1035,0,680.300,210.350,5.800,0.100,5.801,0.988,16.000
105.185,1035,1,505.300,259.650,-4.200,-0.100,4.201,181.364,14.000
105.185,1035,2,590.350,721.700,0.100,6.200,6.201,89.076,16.000
105.185,1035,3,489.650,319.700,-0.100,-5.800,5.801,269.012,16.000
105.285,1036,0,680.880,210.360,5.800,0.100,5.801,0.988,16.000
105.285,1036,1,504.880,259.640,-4.200,-0.100,4.201,181.364,14.000
