t_wall_s,step,x_m,y_m,yaw_deg,v_mps,w_radps,v_cmd_mps,w_cmd_radps,goal_dist_m,min_clearance_m,collided
15.764,310,121.074,111.265,43.457,8.900,0.000,8.900,0.000,1179.235,54.121,0
15.815,311,121.397,111.571,43.457,8.900,0.000,8.900,0.000,1178.791,53.830,0
15.865,312,121.720,111.877,43.457,8.900,0.000,8.900,0.000,1178.346,53.539,0
15.917,313,122.043,112.183,43.457,8.900,0.000,8.900,0.000,1177.901,53.249,0
15.968,314,122.366,112.489,43.457,8.900,0.000,8.900,0.000,1177.456,52.958,0
16.019,315,122.689,112.795,43.457,8.900,0.000,8.900,0.000,1177.012,52.667,0
16.071,316,123.012,113.101,43.457,8.900,0.000,8.900,0.000,1176.567,52.377,0
16.121,317,123.335,113.407,43.457,8.900,0.000,8.900,0.000,1176.122,52.087,0
16.173,318,123.658,113.713,43.457,8.900,0.000,8.900,0.000,1175.677,51.796,0
16.224,319,123.981,114.019,43.457,8.900,0.000,8.900,0.000,1175.233,51.506,0
16.275,320,124.304,114.325,43.457,8.900,0.000,8.900,0.000,1174.788,51.216,0
16.327,321,124.627,114.631,43.457,8.900,0.000,8.900,0.000,1174.343,50.926,0
16.374,322,124.950,114.937,43.457,8.900,0.000,8.900,0.000,1173.898,50.637,0
16.428,323,125.273,115.243,43.457,8.900,0.000,8.900,0.000,1173.454,50.347,0
16.478,324,125.596,115.550,43.457,8.900,0.000,8.900,0.000,1173.009,50.057,0
16.529,325,125.919,115.856,43.457,8.900,0.000,8.900,0.000,1172.564,49.768,0
16.580,326,126.242,116.162,43.457,8.900,0.000,8.900,0.000,1172.119,49.478,0
16.632,327,126.565,116.468,43.457,8.900,0.000,8.900,0.000,1171.675,49.189,0
16.682,328,126.888,116.774,43.457,8.900,0.000,8.900,0.000,1171.230,48.900,0
16.734,329,127.211,117.080,43.457,8.900,0.000,8.900,0.000,1170.785,48.611,0
16.785,330,127.534,117.386,43.457,8.900,0.000,8.900,0.000,1170.340,48.322,0
16.836,331,127.857,117.692,43.457,8.900,0.000,8.900,0.000,1169.896,48.033,0
16.888,332,128.180,117.998,43.457,8.900,0.000,8.900,0.000,1169.451,47.744,0
16.938,333,128.503,118.304,43.457,8.900,0.000,8.900,0.000,1169.006,47.456,0
16.989,334,128.826,118.610,43.457,8.900,0.000,8.900,0.000,1168.561,47.167,0
17.040,335,129.149,118.916,43.457,8.900,0.000,8.900,0.000,1168.117,46.879,0
17.090,336,129.472,119.222,43.457,8.900,0.000,8.900,0.000,1167.672,46.590,0
17.140,337,129.795,119.529,43.457,8.900,0.000,8.900,0.000,1167.227,46.302,0
17.194,338,130.118,119.835,43.457,8.900,0.000,8.900,0.000,1166.782,46.014,0
17.243,339,130.441,120.141,43.457,8.900,0.000,8.900,0.000,1166.337,45.726,0
17.295,340,130.764,120.447,43.457,8.900,0.000,8.900,0.000,1165.893,45.439,0
17.343,341,131.087,120.753,43.457,8.900,0.000,8.900,0.000,1165.448,45.151,0
17.397,342,131.410,121.059,43.457,8.900,0.000,8.900,0.000,1165.003,44.864,0
17.448,343,131.733,121.365,43.457,8.900,0.000,8.900,0.000,1164.558,44.576,0
17.495,344,132.056,121.671,43.457,8.900,0.000,8.900,0.000,1164.114,44.289,0
17.548,345,132.379,121.977,43.457,8.900,0.000,8.900,0.000,1163.669,44.002,0
17.602,346,132.702,122.283,43.457,8.900,0.000,8.900,0.000,1163.224,43.715,0
17.655,347,133.025,122.589,43.457,8.900,0.000,8.900,0.000,1162.779,43.428,0
17.703,348,133.348,122.895,43.457,8.900,0.000,8.900,0.000,1162.335,43.141,0
17.755,349,133.671,123.201,43.457,8.900,0.000,8.900,0.000,1161.890,42.855,0
17.807,350,133.994,123.508,43.457,8.900,0.000,8.900,0.000,1161.445,42.569,0
17.857,351,134.317,123.814,43.457,8.900,0.000,8.900,0.000,1161.000,42.282,0
17.907,352,134.640,124.120,43.457,8.900,0.000,8.900,0.000,1160.556,41.996,0
17.958,353,134.963,124.426,43.457,8.900,0.000,8.900,0.000,1160.111,41.710,0
18.010,354,135.287,124.732,43.457,8.900,0.000,8.900,0.000,1159.666,41.424,0
18.060,355,135.610,125.038,43.457,8.900,0.000,8.900,0.000,1159.221,41.139,0
18.111,356,135.933,125.344,43.457,8.900,0.000,8.900,0.000,1158.777,40.853,0
18.162,357,136.256,125.650,43.457,8.900,0.000,8.900,0.000,1158.332,40.568,0
18.213,358,136.579,125.956,43.457,8.900,0.000,8.900,0.000,1157.887,40.283,0
18.263,359,136.902,126.262,43.457,8.900,0.000,8.900,0.000,1157.442,39.998,0
18.315,360,137.225,126.568,43.457,8.900,0.000,8.900,0.000,1156.998,39.713,0
18.366,361,137.548,126.874,43.457,8.900,0.000,8.900,0.000,1156.553,39.428,0
18.418,362,137.871,127.180,43.457,8.900,0.000,8.900,0.000,1156.108,39.144,0
18.468,363,138.194,127.486,43.457,8.900,0.000,8.900,0.000,1155.663,38.860,0
18.519,364,138.517,127.793,43.457,8.900,0.000,8.900,0.000,1155.219,38.575,0
18.572,365,138.840,128.099,43.457,8.900,0.000,8.900,0.000,1154.774,38.292,0
18.622,366,139.163,128.405,43.457,8.900,0.000,8.900,0.000,1154.329,38.008,0
18.672,367,139.486,128.711,43.457,8.900,0.000,8.900,0.000,1153.884,37.724,0
18.723,368,139.809,129.017,43.457,8.900,0.000,8.900,0.000,1153.440,37.441,0
18.773,369,140.132,129.323,43.457,8.900,0.000,8.900,0.000,1152.995,37.157,0
18.822,370,140.455,129.629,43.457,8.900,0.000,8.900,0.000,1152.550,36.874,0
18.877,371,140.778,129.935,43.457,8.900,0.000,8.900,0.000,1152.105,36.592,0
18.925,372,141.101,130.241,43.457,8.900,0.000,8.900,0.000,1151.661,36.309,0
18.979,373,141.424,130.547,43.457,8.900,0.000,8.900,0.000,1151.216,36.026,0
19.029,374,141.747,130.853,43.457,8.900,0.000,8.900,0.000,1150.771,35.744,0
19.079,375,142.070,131.159,43.457,8.900,0.000,8.900,0.000,1150.326,35.462,0
19.131,376,142.393,131.465,43.457,8.900,0.000,8.900,0.000,1149.882,35.180,0
19.182,377,142.716,131.772,43.457,8.900,0.000,8.900,0.000,1149.437,34.899,0
19.233,378,143.039,132.078,43.457,8.900,0.000,8.900,0.000,1148.992,34.617,0
19.283,379,143.362,132.384,43.457,8.900,0.000,8.900,0.000,1148.547,34.336,0
19.334,380,143.685,132.690,43.457,8.900,0.000,8.900,0.000,1148.103,34.055,0
19.385,381,144.008,132.996,43.457,8.900,0.000,8.900,0.000,1147.658,33.774,0
19.437,382,144.331,133.302,43.457,8.900,0.000,8.900,0.000,1147.213,33.494,0
19.485,383,144.654,133.608,43.457,8.900,0.000,8.900,0.000,1146.768,33.213,0
19.536,384,144.977,133.914,43.457,8.900,0.000,8.900,0.000,1146.324,32.933,0
19.587,385,145.300,134.220,43.457,8.900,0.000,8.900,0.000,1145.879,32.653,0
19.638,386,145.623,134.527,43.552,8.900,0.033,8.900,0.033,1145.434,32.022,0
19.690,387,145.945,134.833,43.552,8.900,0.000,8.900,0.000,1144.989,32.081,0
19.744,388,146.268,135.140,43.552,8.900,0.000,8.900,0.000,1144.545,31.801,0
19.796,389,146.590,135.447,43.552,8.900,0.000,8.900,0.000,1144.100,31.522,0
19.844,390,146.913,135.753,43.552,8.900,0.000,8.900,0.000,1143.655,31.244,0
19.898,391,147.235,136.060,43.552,8.900,0.000,8.900,0.000,1143.210,30.965,0
19.948,392,147.558,136.366,43.552,8.900,0.000,8.900,0.000,1142.766,30.687,0
20.000,393,147.880,136.673,43.552,8.900,0.000,8.900,0.000,1142.321,30.409,0
20.049,394,148.203,136.980,43.552,8.900,0.000,8.900,0.000,1141.876,30.131,0
20.100,395,148.525,137.286,43.552,8.900,0.000,8.900,0.000,1141.431,29.854,0
20.151,396,148.848,137.593,43.552,8.900,0.000,8.900,0.000,1140.986,29.577,0
20.202,397,149.170,137.899,43.552,8.900,0.000,8.900,0.000,1140.542,29.300,0
20.253,398,149.493,138.206,43.552,8.900,0.000,8.900,0.000,1140.097,29.023,0
20.304,399,149.815,138.513,43.552,8.900,0.000,8.900,0.000,1139.652,28.747,0
20.355,400,150.138,138.819,43.552,8.900,0.000,8.900,0.000,1139.207,28.471,0
20.406,401,150.460,139.126,43.552,8.900,0.000,8.900,0.000,1138.763,28.195,0
20.457,402,150.783,139.433,43.552,8.900,0.000,8.900,0.000,1138.318,27.920,0
20.505,403,151.105,139.739,43.552,8.900,0.000,8.900,0.000,1137.873,27.645,0
20.560,404,151.428,140.046,43.552,8.900,0.000,8.900,0.000,1137.428,27.370,0
20.609,405,151.750,140.352,43.552,8.900,0.000,8.900,0.000,1136.984,27.096,0
20.660,406,152.073,140.659,43.552,8.900,0.000,8.900,0.000,1136.539,26.822,0
20.711,407,152.395,140.966,43.552,8.900,0.000,8.900,0.000,1136.094,26.548,0
20.761,408,152.718,141.272,43.552,8.900,0.000,8.900,0.000,1135.649,26.275,0
20.815,409,153.040,141.579,43.552,8.900,0.000,8.900,0.000,1135.205,26.002,0
20.864,410,153.363,141.885,43.552,8.900,0.000,8.900,0.000,1134.760,25.729,0
20.918,411,153.685,142.192,43.552,8.900,0.000,8.900,0.000,1134.315,25.457,0
20.966,412,154.008,142.499,43.552,8.900,0.000,8.900,0.000,1133.870,25.185,0
21.022,413,154.331,142.805,43.552,8.900,0.000,8.900,0.000,1133.425,24.913,0
21.068,414,154.653,143.112,43.552,8.900,0.000,8.900,0.000,1132.981,24.642,0
21.122,415,154.976,143.419,43.552,8.900,0.000,8.900,0.000,1132.536,24.371,0
21.173,416,155.298,143.725,43.552,8.900,0.000,8.900,0.000,1132.091,24.101,0
21.223,417,155.621,144.032,43.552,8.900,0.000,8.900,0.000,1131.646,23.830,0
21.274,418,155.943,144.338,43.552,8.900,0.000,8.900,0.000,1131.202,23.561,0
21.325,419,156.266,144.645,43.552,8.900,0.000,8.900,0.000,1130.757,23.292,0
21.376,420,156.588,144.952,43.552,8.900,0.000,8.900,0.000,1130.312,23.023,0
21.429,421,156.911,145.258,43.552,8.900,0.000,8.900,0.000,1129.867,22.754,0
21.479,422,157.233,145.565,43.552,8.900,0.000,8.900,0.000,1129.423,22.486,0
21.530,423,157.556,145.871,43.552,8.900,0.000,8.900,0.000,1128.978,22.219,0
21.579,424,157.878,146.178,43.552,8.900,0.000,8.900,0.000,1128.533,21.952,0
21.629,425,158.201,146.485,43.552,8.900,0.000,8.900,0.000,1128.088,21.685,0
21.680,426,158.523,146.791,43.552,8.900,0.000,8.900,0.000,1127.644,21.419,0
21.734,427,158.846,147.098,43.552,8.900,0.000,8.900,0.000,1127.199,21.153,0
21.785,428,159.168,147.404,43.552,8.900,0.000,8.900,0.000,1126.754,20.888,0
21.836,429,159.491,147.711,43.552,8.900,0.000,8.900,0.000,1126.309,20.623,0
21.887,430,159.813,148.018,43.552,8.900,0.000,8.900,0.000,1125.864,20.359,0
21.938,431,160.136,148.324,43.552,8.900,0.000,8.900,0.000,1125.420,20.095,0
21.989,432,160.458,148.631,43.552,8.900,0.000,8.900,0.000,1124.975,19.832,0
22.039,433,160.781,148.938,43.552,8.900,0.000,8.900,0.000,1124.530,19.569,0
22.091,434,161.103,149.244,43.552,8.900,0.000,8.900,0.000,1124.085,19.307,0
22.145,435,161.426,149.551,43.552,8.900,0.000,8.900,0.000,1123.641,19.045,0
22.194,436,161.748,149.857,43.552,8.900,0.000,8.900,0.000,1123.196,18.784,0
22.244,437,162.071,150.164,43.552,8.900,0.000,8.900,0.000,1122.751,18.524,0
22.295,438,162.393,150.471,43.552,8.900,0.000,8.900,0.000,1122.306,18.264,0
22.345,439,162.716,150.777,43.552,8.900,0.000,8.900,0.000,1121.862,18.004,0
22.397,440,163.038,151.084,43.552,8.900,0.000,8.900,0.000,1121.417,17.745,0
22.448,441,163.361,151.390,43.552,8.900,0.000,8.900,0.000,1120.972,17.487,0
22.499,442,163.683,151.697,43.552,8.900,0.000,8.900,0.000,1120.527,17.230,0
22.550,443,164.006,152.004,43.552,8.900,0.000,8.900,0.000,1120.083,16.973,0
22.600,444,164.328,152.310,43.552,8.900,0.000,8.900,0.000,1119.638,16.716,0
22.653,445,164.651,152.617,43.552,8.900,0.000,8.900,0.000,1119.193,16.461,0
22.702,446,164.973,152.924,43.552,8.900,0.000,8.900,0.000,1118.748,16.206,0
22.752,447,165.296,153.230,43.552,8.900,0.000,8.900,0.000,1118.304,15.951,0
22.802,448,165.618,153.537,43.552,8.900,0.000,8.900,0.000,1117.859,15.698,0
22.853,449,165.941,153.843,43.552,8.900,0.000,8.900,0.000,1117.414,15.445,0
22.903,450,166.263,154.150,43.552,8.900,0.000,8.900,0.000,1116.969,15.193,0
22.954,451,166.586,154.457,43.552,8.900,0.000,8.900,0.000,1116.524,14.941,0
23.004,452,166.908,154.763,43.552,8.900,0.000,8.900,0.000,1116.080,14.690,0
23.054,453,167.231,155.070,43.552,8.900,0.000,8.900,0.000,1115.635,14.440,0
23.107,454,167.553,155.376,43.552,8.900,0.000,8.900,0.000,1115.190,14.191,0
23.160,455,167.876,155.683,43.552,8.900,0.000,8.900,0.000,1114.745,13.943,0
23.212,456,168.198,155.990,43.552,8.900,0.000,8.900,0.000,1114.301,13.695,0
23.263,457,168.521,156.296,43.552,8.900,0.000,8.900,0.000,1113.856,13.448,0
23.313,458,168.844,156.603,43.552,8.900,0.000,8.900,0.000,1113.411,13.202,0
23.363,459,169.166,156.909,43.552,8.900,0.000,8.900,0.000,1112.966,12.957,0
23.415,460,169.489,157.216,43.552,8.900,0.000,8.900,0.000,1112.522,12.713,0
23.465,461,169.811,157.523,43.552,8.900,0.000,8.900,0.000,1112.077,12.470,0
23.518,462,170.134,157.829,43.552,8.900,0.000,8.900,0.000,1111.632,12.227,0
23.565,463,170.456,158.136,43.552,8.900,0.000,8.900,0.000,1111.187,11.986,0
23.617,464,170.779,158.443,43.552,8.900,0.000,8.900,0.000,1110.743,11.745,0
23.668,465,171.101,158.749,43.552,8.900,0.000,8.900,0.000,1110.298,11.505,0
23.721,466,171.424,159.056,43.552,8.900,0.000,8.900,0.000,1109.853,11.267,0
23.773,467,171.746,159.362,43.552,8.900,0.000,8.900,0.000,1109.408,11.029,0
23.824,468,172.068,159.670,43.648,8.900,0.033,8.900,0.033,1108.964,10.831,0
23.874,469,172.390,159.977,43.648,8.900,0.000,8.900,0.000,1108.519,10.556,0
23.926,470,172.712,160.284,43.648,8.900,0.000,8.900,0.000,1108.074,10.322,0
23.974,471,173.034,160.591,43.648,8.900,0.000,8.900,0.000,1107.629,10.089,0
24.025,472,173.356,160.898,43.648,8.900,0.000,8.900,0.000,1107.184,9.857,0
24.076,473,173.678,161.205,43.648,8.900,0.000,8.900,0.000,1106.740,9.626,0
24.127,474,174.000,161.512,43.648,8.900,0.000,8.900,0.000,1106.295,9.396,0
24.178,475,174.322,161.820,43.648,8.900,0.000,8.900,0.000,1105.850,9.168,0
24.229,476,174.644,162.127,43.648,8.900,0.000,8.900,0.000,1105.405,8.940,0
24.279,477,174.966,162.434,43.648,8.900,0.000,8.900,0.000,1104.961,8.714,0
24.330,478,175.288,162.741,43.648,8.900,0.000,8.900,0.000,1104.516,8.489,0
24.381,479,175.610,163.049,43.743,8.900,0.033,8.900,0.033,1104.071,8.399,0
24.432,480,175.931,163.356,43.743,8.900,0.000,8.900,0.000,1103.626,8.046,0
24.483,481,176.253,163.664,43.743,8.900,0.000,8.900,0.000,1103.181,7.825,0
24.533,482,176.574,163.972,43.743,8.900,0.000,8.900,0.000,1102.737,7.606,0
24.585,483,176.896,164.279,43.743,8.900,0.000,8.900,0.000,1102.292,7.389,0
24.637,484,177.217,164.588,43.839,8.900,0.033,8.900,0.033,1101.847,7.356,0
24.687,485,177.537,164.896,43.839,8.900,0.000,8.900,0.000,1101.402,6.962,0
24.738,486,177.858,165.204,43.839,8.900,0.000,8.900,0.000,1100.957,6.749,0
24.789,487,178.179,165.512,43.839,8.900,0.000,8.900,0.000,1100.513,6.537,0
24.841,488,178.500,165.821,43.934,8.900,0.033,8.900,0.033,1100.068,6.554,0
24.891,489,178.820,166.130,43.934,8.900,0.000,8.900,0.000,1099.623,6.125,0
24.941,490,179.140,166.439,44.030,8.900,0.033,8.900,0.033,1099.178,6.170,0
24.992,491,179.460,166.748,44.030,8.900,0.000,8.900,0.000,1098.733,5.721,0
25.044,492,179.780,167.058,44.125,8.900,0.033,8.900,0.033,1098.288,5.794,0
25.095,493,180.099,167.368,44.125,8.900,0.000,8.900,0.000,1097.843,5.326,0
25.147,494,180.418,167.678,44.221,8.900,0.033,8.900,0.033,1097.398,5.429,0
25.198,495,180.736,167.989,44.316,8.900,0.033,8.900,0.033,1096.954,5.256,0
25.249,496,181.054,168.301,44.412,8.900,0.033,8.900,0.033,1096.509,5.086,0
25.299,497,181.372,168.613,44.507,8.900,0.033,8.900,0.033,1096.064,4.919,0
25.352,498,181.688,168.925,44.603,8.900,0.033,8.900,0.033,1095.619,4.755,0
25.404,499,182.005,169.238,44.698,8.900,0.033,8.900,0.033,1095.174,4.595,0
25.454,500,182.321,169.552,44.794,8.900,0.033,8.900,0.033,1094.729,4.438,0
25.504,501,182.636,169.866,44.889,8.900,0.033,8.900,0.033,1094.284,4.285,0
25.561,502,182.951,170.180,44.985,8.900,0.033,8.900,0.033,1093.839,4.135,0
25.604,503,183.265,170.495,45.080,8.900,0.033,8.900,0.033,1093.394,3.988,0
25.656,504,183.579,170.811,45.176,8.900,0.033,8.900,0.033,1092.949,3.846,0
25.706,505,183.892,171.127,45.271,8.900,0.033,8.900,0.033,1092.504,3.707,0
25.757,506,184.204,171.444,45.367,8.900,0.033,8.900,0.033,1092.059,3.572,0
25.811,507,184.516,171.761,45.462,8.900,0.033,8.900,0.033,1091.614,3.441,0
25.862,508,184.828,172.079,45.558,8.900,0.033,8.900,0.033,1091.169,3.314,0
25.914,509,185.139,172.397,45.653,8.900,0.033,8.900,0.033,1090.724,3.191,0
25.964,510,185.450,172.716,45.749,8.900,0.033,8.900,0.033,1090.279,3.072,0
26.015,511,185.760,173.035,45.844,8.900,0.033,8.900,0.033,1089.834,2.957,0
26.066,512,186.069,173.355,45.940,8.900,0.033,8.900,0.033,1089.389,2.846,0
26.117,513,186.378,173.675,46.035,8.900,0.033,8.900,0.033,1088.944,2.740,0
26.170,514,186.686,173.996,46.131,8.900,0.033,8.900,0.033,1088.499,2.639,0
26.220,515,186.994,174.317,46.226,8.900,0.033,8.900,0.033,1088.054,2.542,0
26.269,516,187.302,174.639,46.322,8.900,0.033,8.900,0.033,1087.609,2.449,0
26.320,517,187.608,174.961,46.417,8.900,0.033,8.900,0.033,1087.164,2.361,0
26.372,518,187.914,175.285,46.608,8.900,0.067,8.900,0.067,1086.719,3.095,0
26.421,519,188.219,175.609,46.799,8.900,0.067,8.900,0.067,1086.274,3.060,0
26.474,520,188.522,175.935,46.990,8.900,0.067,8.900,0.067,1085.829,3.032,0
26.524,521,188.825,176.261,47.181,8.900,0.067,8.900,0.067,1085.385,3.010,0
26.576,522,189.126,176.588,47.372,8.900,0.067,8.900,0.067,1084.940,2.994,0
26.628,523,189.426,176.917,47.563,8.900,0.067,8.900,0.067,1084.495,2.985,0
26.679,524,189.726,177.246,47.754,8.900,0.067,8.900,0.067,1084.051,2.983,0
26.727,525,190.024,177.577,47.945,8.900,0.067,8.900,0.067,1083.606,2.986,0
26.778,526,190.321,177.908,48.136,8.900,0.067,8.900,0.067,1083.161,2.997,0
26.829,527,190.616,178.240,48.327,8.900,0.067,8.900,0.067,1082.717,3.014,0
26.881,528,190.911,178.574,48.518,8.900,0.067,8.900,0.067,1082.273,3.038,0
26.931,529,191.205,178.908,48.709,8.900,0.067,8.900,0.067,1081.828,3.068,0
26.982,530,191.497,179.244,48.900,8.900,0.067,8.900,0.067,1081.384,3.105,0
27.033,531,191.789,179.579,48.996,8.900,0.033,8.900,0.033,1080.940,2.106,0
27.085,532,192.081,179.916,49.091,8.900,0.033,8.900,0.033,1080.496,2.108,0
27.136,533,192.372,180.252,49.186,8.900,0.033,8.900,0.033,1080.052,2.116,0
27.187,534,192.662,180.590,49.282,8.900,0.033,8.900,0.033,1079.608,2.129,0
27.238,535,192.952,180.928,49.377,8.900,0.033,8.900,0.033,1079.164,2.147,0
27.289,536,193.241,181.266,49.473,8.900,0.033,8.900,0.033,1078.720,2.172,0
27.340,537,193.529,181.604,49.568,8.900,0.033,8.900,0.033,1078.276,2.201,0
27.390,538,193.817,181.944,49.664,8.900,0.033,8.900,0.033,1077.832,2.237,0
27.441,539,194.105,182.283,49.759,8.900,0.033,8.900,0.033,1077.389,2.277,0
27.492,540,194.392,182.624,49.855,8.900,0.033,8.900,0.033,1076.945,2.324,0
27.544,541,194.678,182.964,49.950,8.900,0.033,8.900,0.033,1076.501,2.376,0
27.594,542,194.964,183.305,50.046,8.900,0.033,8.900,0.033,1076.058,2.433,0
27.643,543,195.249,183.647,50.141,8.900,0.033,8.900,0.033,1075.614,2.497,0
27.697,544,195.534,183.989,50.237,8.900,0.033,8.900,0.033,1075.171,2.565,0
27.748,545,195.818,184.331,50.332,8.900,0.033,8.900,0.033,1074.727,2.639,0
27.800,546,196.101,184.675,50.428,8.900,0.033,8.900,0.033,1074.284,2.719,0
27.850,547,196.384,185.018,50.523,8.900,0.033,8.900,0.033,1073.841,2.804,0
27.902,548,196.667,185.362,50.619,8.900,0.033,8.900,0.033,1073.398,2.894,0
27.954,549,196.948,185.706,50.714,8.900,0.033,8.900,0.033,1072.955,2.990,0
28.004,550,197.229,186.051,50.810,8.900,0.033,8.900,0.033,1072.512,3.091,0
28.054,551,197.510,186.397,50.905,8.900,0.033,8.900,0.033,1072.069,3.198,0
28.104,552,197.790,186.742,51.001,8.900,0.033,8.900,0.033,1071.626,3.309,0
28.155,553,198.070,187.089,51.096,8.900,0.033,8.900,0.033,1071.183,3.426,0
28.206,554,198.349,187.436,51.192,8.900,0.033,8.900,0.033,1070.740,3.548,0
28.257,555,198.627,187.783,51.287,8.900,0.033,8.900,0.033,1070.297,3.676,0
28.308,556,198.905,188.130,51.287,8.900,0.000,8.900,0.000,1069.855,2.564,0
28.358,557,199.183,188.477,51.287,8.900,0.000,8.900,0.000,1069.412,2.652,0
28.408,558,199.462,188.824,51.287,8.900,0.000,8.900,0.000,1068.970,2.745,0
28.461,559,199.740,189.172,51.287,8.900,0.000,8.900,0.000,1068.527,2.842,0
28.510,560,200.018,189.519,51.287,8.900,0.000,8.900,0.000,1068.084,2.943,0
28.562,561,200.297,189.866,51.287,8.900,0.000,8.900,0.000,1067.642,3.048,0
28.613,562,200.575,190.213,51.287,8.900,0.000,8.900,0.000,1067.199,3.156,0
28.664,563,200.853,190.561,51.287,8.900,0.000,8.900,0.000,1066.756,3.269,0
28.716,564,201.132,190.908,51.287,8.900,0.000,8.900,0.000,1066.314,3.385,0
28.766,565,201.410,191.255,51.287,8.900,0.000,8.900,0.000,1065.871,3.505,0
28.817,566,201.688,191.602,51.287,8.900,0.000,8.900,0.000,1065.428,3.629,0
28.868,567,201.967,191.950,51.287,8.900,0.000,8.900,0.000,1064.986,3.757,0
28.919,568,202.245,192.297,51.287,8.900,0.000,8.900,0.000,1064.543,3.888,0
28.970,569,202.523,192.644,51.287,8.900,0.000,8.900,0.000,1064.100,4.022,0
29.021,570,202.801,192.991,51.287,8.900,0.000,8.900,0.000,1063.658,4.161,0
29.072,571,203.080,193.338,51.287,8.900,0.000,8.900,0.000,1063.215,4.302,0
29.123,572,203.358,193.686,51.287,8.900,0.000,8.900,0.000,1062.773,4.448,0
29.174,573,203.636,194.033,51.287,8.900,0.000,8.900,0.000,1062.330,4.596,0
29.225,574,203.915,194.380,51.287,8.900,0.000,8.900,0.000,1061.887,4.748,0
29.276,575,204.193,194.727,51.287,8.900,0.000,8.900,0.000,1061.445,4.903,0
29.327,576,204.472,195.074,51.192,8.900,-0.033,8.900,-0.033,1061.002,3.751,0
29.378,577,204.751,195.420,51.096,8.900,-0.033,8.900,-0.033,1060.559,3.866,0
29.429,578,205.031,195.766,51.001,8.900,-0.033,8.900,-0.033,1060.116,3.982,0
29.479,579,205.312,196.112,50.905,8.900,-0.033,8.900,-0.033,1059.673,4.101,0
29.530,580,205.593,196.457,50.810,8.900,-0.033,8.900,-0.033,1059.230,4.222,0
29.582,581,205.875,196.801,50.714,8.900,-0.033,8.900,-0.033,1058.787,4.345,0
29.631,582,206.157,197.145,50.619,8.900,-0.033,8.900,-0.033,1058.344,4.471,0
29.682,583,206.440,197.488,50.523,8.900,-0.033,8.900,-0.033,1057.901,4.598,0
29.732,584,206.724,197.831,50.428,8.900,-0.033,8.900,-0.033,1057.458,4.728,0
29.784,585,207.008,198.174,50.332,8.900,-0.033,8.900,-0.033,1057.015,4.860,0
29.835,586,207.292,198.516,50.237,8.900,-0.033,8.900,-0.033,1056.571,4.993,0
29.887,587,207.578,198.858,50.141,8.900,-0.033,8.900,-0.033,1056.128,5.129,0
29.938,588,207.863,199.199,50.046,8.900,-0.033,8.900,-0.033,1055.684,5.266,0
29.988,589,208.150,199.539,49.950,8.900,-0.033,8.900,-0.033,1055.241,5.405,0
30.039,590,208.437,199.880,49.855,8.900,-0.033,8.900,-0.033,1054.797,5.547,0
30.090,591,208.724,200.219,49.759,8.900,-0.033,8.900,-0.033,1054.353,5.689,0
30.141,592,209.012,200.558,49.664,8.900,-0.033,8.900,-0.033,1053.910,5.834,0
30.192,593,209.301,200.897,49.568,8.900,-0.033,8.900,-0.033,1053.466,5.980,0
30.243,594,209.590,201.235,49.473,8.900,-0.033,8.900,-0.033,1053.022,6.128,0
30.294,595,209.880,201.573,49.377,8.900,-0.033,8.900,-0.033,1052.578,6.278,0
30.345,596,210.170,201.910,49.282,8.900,-0.033,8.900,-0.033,1052.134,6.429,0
30.396,597,210.461,202.247,49.186,8.900,-0.033,8.900,-0.033,1051.690,6.582,0
30.446,598,210.752,202.584,49.091,8.900,-0.033,8.900,-0.033,1051.246,6.736,0
30.498,599,211.044,202.919,48.996,8.900,-0.033,8.900,-0.033,1050.802,6.892,0
30.548,600,211.337,203.255,48.900,8.900,-0.033,8.900,-0.033,1050.358,7.049,0
30.599,601,211.630,203.590,48.805,8.900,-0.033,8.900,-0.033,1049.914,7.207,0
